id,ip,page,date,heure,minute,seconde
5471,184.32.134.144,/produits/index.php,06-12-2014,17,21,55
5472,184.32.134.144,/presse/index.php,06-12-2014,17,22,3
5473,91.207.8.46,/cooperative/index.php,06-12-2014,17,56,57
5474,91.207.8.46,/cooperative/index.php,06-12-2014,17,56,58
5475,91.207.8.46,/cooperative/index.php,06-12-2014,17,56,59
5476,66.249.69.2,/accueil/index.php,06-12-2014,20,28,26
5477,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,13
5478,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,13
5479,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,13
5480,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,13
5481,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,14
5482,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,14
5483,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,14
5484,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,14
5485,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,15
5486,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,15
5487,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,15
5488,178.137.165.25,/cooperative/index.php,06-12-2014,21,5,15
5489,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,16
5490,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,16
5491,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,16
5492,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,17
5493,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,17
5494,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,17
5495,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,17
5496,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,17
5497,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,17
5498,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,18
5499,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,18
5500,46.119.119.184,/cooperative/index.php,06-12-2014,21,5,18
5501,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,1
5502,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,1
5503,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,2
5504,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,2
5505,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,2
5506,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,2
5507,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,3
5508,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,3
5509,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,3
5510,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,3
5511,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,4
5512,178.137.94.34,/cooperative/index.php,06-12-2014,21,13,4
5513,24.100.252.6,/accueil/index.php,06-12-2014,21,30,45
5514,24.100.252.6,/produits/index.php,06-12-2014,21,31,43
5515,24.100.252.6,/presse/index.php,06-12-2014,21,31,56
5516,24.100.252.6,/partenaires/index.php,06-12-2014,21,32,14
5517,66.249.75.180,/accueil/index.php,06-12-2014,21,42,17
5518,70.82.3.54,/accueil/index.php,06-12-2014,21,48,35
5519,70.82.3.54,/produits/index.php,06-12-2014,21,49,4
5520,70.82.3.54,/produits/index.php,06-12-2014,21,49,4
5521,70.82.3.54,/accueil/index.php,06-12-2014,21,50,14
5522,178.137.128.163,/cooperative/index.php,06-12-2014,22,33,49
5523,178.137.128.163,/cooperative/index.php,06-12-2014,22,33,49
5524,178.137.128.163,/cooperative/index.php,06-12-2014,22,33,50
5525,66.249.69.17,/accueil/index.php,06-12-2014,1,10,8
5526,66.249.69.241,/info/index.php,06-12-2014,1,48,1
5527,66.249.75.180,/accueil/index.php,06-12-2014,2,22,10
5528,66.249.69.2,/cooperative/index.php,07-12-2014,3,52,18
5529,66.249.69.2,/produits/index.php,07-12-2014,5,38,19
5530,66.249.69.241,/partenaires/index.php,07-12-2014,6,33,26
5531,66.249.69.2,/accueil/index.php,07-12-2014,6,49,7
5532,66.249.69.241,/info/index.php,07-12-2014,7,38,1
5533,109.120.157.179,/cooperative/index.php,07-12-2014,8,4,38
5534,109.120.157.179,/cooperative/index.php,07-12-2014,8,4,38
5535,109.120.157.179,/cooperative/index.php,07-12-2014,8,4,39
5536,134.249.76.28,/cooperative/index.php,07-12-2014,8,11,49
5537,134.249.76.28,/cooperative/index.php,07-12-2014,8,11,51
5538,134.249.76.28,/cooperative/index.php,07-12-2014,8,11,52
5539,66.249.69.241,/cooperative/index.php,07-12-2014,8,18,44
5540,207.46.13.135,/accueil/index.php,07-12-2014,9,8,39
5541,66.249.75.164,/accueil/index.php,07-12-2014,9,23,35
5542,192.95.215.208,/accueil/index.php,07-12-2014,10,29,52
5543,192.95.215.208,/info/index.php,07-12-2014,10,30,23
5544,192.95.215.208,/produits/index.php,07-12-2014,10,32,3
5545,192.95.215.208,/cooperative/index.php,07-12-2014,10,32,33
5546,192.95.215.208,/presse/index.php,07-12-2014,10,33,33
5547,192.95.215.208,/accueil/index.php,07-12-2014,10,34,20
5548,66.249.69.2,/produits/index.php,07-12-2014,11,4,33
5549,91.207.8.46,/cooperative/index.php,07-12-2014,11,14,17
5550,91.207.8.46,/cooperative/index.php,07-12-2014,11,14,18
5551,91.207.8.46,/cooperative/index.php,07-12-2014,11,14,18
5552,184.154.36.163,/accueil/index.php,07-12-2014,11,31,32
5553,184.154.36.163,/partenaires/index.php,07-12-2014,11,31,34
5554,184.154.36.163,/info/index.php,07-12-2014,11,31,35
5555,184.154.36.163,/cooperative/index.php,07-12-2014,11,31,36
5556,184.154.36.163,/presse/index.php,07-12-2014,11,31,37
5557,184.154.36.163,/produits/index.php,07-12-2014,11,31,38
5558,184.154.36.163,/produits//index.php,07-12-2014,11,31,40
5559,184.154.36.163,/produits/index.php,07-12-2014,11,31,40
5560,184.154.36.163,/info/index.php,07-12-2014,11,31,42
5561,184.154.36.163,/info/index.php,07-12-2014,11,31,42
5562,66.249.69.2,/partenaires/index.php,07-12-2014,11,43,51
5563,24.54.16.223,/accueil/index.php,07-12-2014,12,0,19
5564,24.54.16.223,/produits/index.php,07-12-2014,12,0,49
5565,24.54.16.223,/info/index.php,07-12-2014,12,0,55
5566,24.54.16.223,/cooperative/index.php,07-12-2014,12,3,30
5567,24.54.16.223,/presse/index.php,07-12-2014,12,4,9
5568,24.54.16.223,/info/index.php,07-12-2014,12,4,17
5569,24.54.16.223,/partenaires/index.php,07-12-2014,12,4,19
5570,66.249.69.17,/info/index.php,07-12-2014,12,27,11
5571,66.249.69.2,/cooperative/index.php,07-12-2014,13,15,57
5572,71.225.49.175,/accueil/index.php,07-12-2014,13,55,28
5573,71.225.49.175,/produits/index.php,07-12-2014,13,55,36
5574,71.225.49.175,/cooperative/index.php,07-12-2014,13,55,49
5575,71.225.49.175,/presse/index.php,07-12-2014,13,55,54
5576,71.225.49.175,/info/index.php,07-12-2014,13,55,56
5577,24.100.220.29,/partenaires/index.php,07-12-2014,14,49,47
5578,173.178.198.227,/accueil/index.php,07-12-2014,16,8,15
5579,173.178.198.227,/produits/index.php,07-12-2014,16,8,36
5580,195.242.218.133,/cooperative/index.php,07-12-2014,16,31,16
5581,195.242.218.133,/cooperative/index.php,07-12-2014,16,31,18
5582,195.242.218.133,/cooperative/index.php,07-12-2014,16,31,20
5583,66.249.75.164,/accueil/index.php,07-12-2014,20,41,14
5584,192.99.107.136,/accueil/index.php,08-12-2014,3,35,12
5585,91.207.8.46,/cooperative/index.php,08-12-2014,6,57,45
5586,91.207.8.46,/cooperative/index.php,08-12-2014,6,57,46
5587,91.207.8.46,/cooperative/index.php,08-12-2014,6,57,48
5588,96.44.121.141,/accueil/index.php,08-12-2014,9,11,9
5589,96.44.121.141,/partenaires/index.php,08-12-2014,9,12,20
5590,96.44.121.141,/info/index.php,08-12-2014,9,12,27
5591,96.44.121.141,/produits/index.php,08-12-2014,9,13,18
5592,96.44.121.141,/info/index.php,08-12-2014,9,13,24
5593,96.44.121.141,/produits/index.php,08-12-2014,9,13,42
5594,96.44.121.141,/produits/index.php,08-12-2014,9,13,53
5595,216.218.29.162,/accueil/index.php,08-12-2014,9,41,41
5596,216.218.29.162,/produits/index.php,08-12-2014,9,42,15
5597,216.218.29.162,/cooperative/index.php,08-12-2014,9,43,22
5598,216.218.29.162,/presse/index.php,08-12-2014,9,44,6
5599,216.218.29.162,/cooperative/index.php,08-12-2014,9,44,18
5600,216.218.29.162,/produits/index.php,08-12-2014,9,44,20
5601,184.154.36.167,/accueil/index.php,08-12-2014,11,38,27
5602,184.154.36.167,/partenaires/index.php,08-12-2014,11,38,27
5603,184.154.36.167,/info/index.php,08-12-2014,11,38,28
5604,184.154.36.167,/cooperative/index.php,08-12-2014,11,38,29
5605,184.154.36.167,/presse/index.php,08-12-2014,11,38,29
5606,184.154.36.167,/produits/index.php,08-12-2014,11,38,30
5607,184.154.36.167,/produits//index.php,08-12-2014,11,38,31
5608,184.154.36.167,/produits/index.php,08-12-2014,11,38,32
5609,184.154.36.167,/info/index.php,08-12-2014,11,38,35
5610,184.154.36.167,/info/index.php,08-12-2014,11,38,35
5611,207.61.141.104,/accueil/index.php,08-12-2014,14,4,40
5612,207.61.141.104,/produits/index.php,08-12-2014,14,4,48
5613,207.61.141.104,/cooperative/index.php,08-12-2014,14,20,33
5614,184.161.27.36,/accueil/index.php,08-12-2014,14,39,29
5615,184.161.27.36,/info/index.php,08-12-2014,14,40,12
5616,159.33.64.216,/accueil/index.php,08-12-2014,15,37,50
5617,159.33.64.216,/accueil/index.php,08-12-2014,15,37,50
5618,159.33.64.216,/produits/index.php,08-12-2014,15,37,59
5619,159.33.64.216,/info/index.php,08-12-2014,15,38,14
5620,159.33.64.216,/info/index.php,08-12-2014,15,38,31
5621,207.61.141.104,/accueil/index.php,08-12-2014,16,0,39
5622,207.61.141.104,/accueil/index.php,08-12-2014,16,0,41
5623,207.61.141.104,/info/index.php,08-12-2014,16,0,44
5624,66.249.69.17,/accueil/index.php,08-12-2014,16,5,52
5625,66.249.75.196,/accueil/index.php,08-12-2014,16,7,32
5626,207.96.175.84,/accueil/index.php,08-12-2014,16,40,40
5627,207.96.175.84,/produits/index.php,08-12-2014,16,40,57
5628,207.96.175.84,/partenaires/index.php,08-12-2014,16,41,0
5629,207.96.175.84,/cooperative/index.php,08-12-2014,16,41,13
5630,207.96.175.84,/cooperative/index.php,08-12-2014,16,41,27
5631,207.96.175.84,/produits/index.php,08-12-2014,16,41,28
5632,207.96.175.84,/info/index.php,08-12-2014,16,41,29
5633,207.96.175.84,/presse/index.php,08-12-2014,16,41,31
5634,207.96.175.84,/produits/index.php,08-12-2014,16,41,32
5635,207.96.175.84,/partenaires/index.php,08-12-2014,16,41,36
5636,207.96.175.84,/cooperative/index.php,08-12-2014,16,41,37
5637,178.137.165.25,/cooperative/index.php,08-12-2014,17,30,43
5638,178.137.94.34,/cooperative/index.php,08-12-2014,17,37,18
5639,178.137.94.34,/cooperative/index.php,08-12-2014,17,37,18
5640,178.137.94.34,/cooperative/index.php,08-12-2014,17,37,19
5641,178.137.94.34,/cooperative/index.php,08-12-2014,17,37,19
5642,178.137.94.34,/cooperative/index.php,08-12-2014,17,37,20
5643,178.137.94.34,/cooperative/index.php,08-12-2014,17,37,20
5644,207.96.175.84,/accueil/index.php,08-12-2014,17,42,26
5645,207.96.175.84,/cooperative/index.php,08-12-2014,17,42,27
5646,207.96.175.84,/cooperative/index.php,08-12-2014,17,42,36
5647,207.96.175.84,/produits/index.php,08-12-2014,17,43,27
5648,207.96.175.84,/presse/index.php,08-12-2014,17,48,30
5649,207.96.175.84,/accueil/index.php,08-12-2014,17,48,50
5650,207.96.175.84,/presse/index.php,08-12-2014,17,48,52
5651,207.96.175.84,/presse/index.php,08-12-2014,17,49,37
5652,207.96.175.84,/partenaires/index.php,08-12-2014,17,49,52
5653,207.96.175.84,/accueil/index.php,08-12-2014,17,53,0
5654,207.96.175.84,/partenaires/index.php,08-12-2014,17,53,3
5655,207.61.141.104,/accueil/index.php,08-12-2014,18,29,36
5656,207.61.141.104,/accueil/index.php,08-12-2014,18,29,36
5657,65.52.242.216,/accueil/index.php,08-12-2014,18,31,44
5658,157.55.39.75,/presse/index.php,08-12-2014,19,6,43
5659,24.212.38.4,/accueil/index.php,08-12-2014,19,9,45
5660,24.212.38.4,/cooperative/index.php,08-12-2014,19,10,41
5661,24.212.38.4,/produits/index.php,08-12-2014,19,11,10
5662,24.212.38.4,/presse/index.php,08-12-2014,19,11,39
5663,24.212.38.4,/info/index.php,08-12-2014,19,14,42
5664,24.212.38.4,/cooperative/index.php,08-12-2014,19,16,35
5665,24.54.17.146,/accueil/index.php,08-12-2014,19,22,56
5666,24.54.17.146,/cooperative/index.php,08-12-2014,19,23,3
5667,66.249.75.180,/accueil/index.php,08-12-2014,19,39,7
5668,91.207.8.46,/cooperative/index.php,08-12-2014,20,17,41
5669,91.207.8.46,/cooperative/index.php,08-12-2014,20,17,44
5670,91.207.8.46,/cooperative/index.php,08-12-2014,20,17,48
5671,66.249.69.2,/accueil/index.php,08-12-2014,20,29,48
5672,66.249.75.180,/accueil/index.php,08-12-2014,21,2,52
5673,184.151.127.207,/accueil/index.php,08-12-2014,22,17,49
5674,184.151.127.207,/partenaires/index.php,08-12-2014,22,18,58
5675,184.151.127.207,/accueil/index.php,08-12-2014,22,29,26
5676,184.151.127.207,/cooperative/index.php,08-12-2014,22,29,43
5677,184.151.127.207,/accueil/index.php,08-12-2014,22,33,9
5678,184.151.127.207,/accueil/index.php,08-12-2014,22,33,15
5679,184.151.127.207,/cooperative/index.php,08-12-2014,22,33,24
5680,24.54.1.171,/accueil/index.php,08-12-2014,22,50,11
5681,24.54.1.171,/produits/index.php,08-12-2014,22,50,42
5682,24.54.1.171,/produits/index.php,08-12-2014,22,50,46
5683,24.54.1.171,/produits/index.php,08-12-2014,22,51,37
5684,24.54.1.171,/produits/index.php,08-12-2014,22,51,54
5685,24.54.1.171,/presse/index.php,08-12-2014,22,52,3
5686,24.54.1.171,/produits/index.php,08-12-2014,22,52,12
5687,24.54.1.171,/produits/index.php,08-12-2014,22,52,18
5688,24.54.1.171,/accueil/index.php,08-12-2014,22,52,21
5689,66.249.69.17,/accueil/index.php,08-12-2014,0,27,37
5690,5.9.11.122,/accueil/index.php,08-12-2014,0,31,16
5691,178.137.165.25,/cooperative/index.php,08-12-2014,0,36,48
5692,178.137.165.25,/cooperative/index.php,08-12-2014,0,36,49
5693,178.137.165.25,/cooperative/index.php,08-12-2014,0,36,50
5694,46.119.119.184,/cooperative/index.php,08-12-2014,0,36,54
5695,46.119.119.184,/cooperative/index.php,08-12-2014,0,36,55
5696,46.119.119.184,/cooperative/index.php,08-12-2014,0,36,57
5697,178.137.94.34,/cooperative/index.php,08-12-2014,0,57,34
5698,178.137.94.34,/cooperative/index.php,08-12-2014,0,57,35
5699,178.137.94.34,/cooperative/index.php,08-12-2014,0,57,36
5700,66.249.75.196,/accueil/index.php,09-12-2014,3,7,31
5701,66.249.69.17,/accueil/index.php,09-12-2014,5,1,54
5702,145.226.94.45,/info/index.php,09-12-2014,6,40,20
5703,134.249.76.28,/cooperative/index.php,09-12-2014,7,18,37
5704,134.249.76.28,/cooperative/index.php,09-12-2014,7,18,38
5705,134.249.76.28,/cooperative/index.php,09-12-2014,7,18,39
5706,178.137.165.25,/cooperative/index.php,09-12-2014,7,46,17
5707,178.137.165.25,/cooperative/index.php,09-12-2014,7,46,17
5708,178.137.165.25,/cooperative/index.php,09-12-2014,7,46,18
5709,81.243.52.43,/info/index.php,09-12-2014,8,30,53
5710,81.243.52.43,/info/index.php,09-12-2014,8,30,54
5711,24.54.2.100,/accueil/index.php,09-12-2014,8,51,3
5712,184.151.111.215,/accueil/index.php,09-12-2014,9,15,29
5713,184.151.111.215,/produits/index.php,09-12-2014,9,16,1
5714,24.54.2.100,/accueil/index.php,09-12-2014,9,20,12
5715,157.55.39.109,/accueil/index.php,09-12-2014,9,32,54
5716,54.205.133.137,/accueil/index.php,09-12-2014,9,33,31
5717,66.119.131.101,/cooperative/index.php,09-12-2014,10,54,24
5718,66.119.131.101,/produits/index.php,09-12-2014,10,54,56
5719,66.119.131.101,/cooperative/index.php,09-12-2014,10,55,12
5720,66.119.131.101,/info/index.php,09-12-2014,10,55,16
5721,207.46.13.135,/accueil/index.php,09-12-2014,11,24,10
5722,184.154.36.166,/accueil/index.php,09-12-2014,11,32,7
5723,184.154.36.166,/partenaires/index.php,09-12-2014,11,32,8
5724,184.154.36.166,/info/index.php,09-12-2014,11,32,10
5725,184.154.36.166,/cooperative/index.php,09-12-2014,11,32,11
5726,184.154.36.166,/presse/index.php,09-12-2014,11,32,15
5727,184.154.36.166,/produits/index.php,09-12-2014,11,32,16
5728,184.154.36.166,/produits//index.php,09-12-2014,11,32,17
5729,184.154.36.166,/produits/index.php,09-12-2014,11,32,17
5730,184.154.36.166,/info/index.php,09-12-2014,11,32,20
5731,184.154.36.166,/info/index.php,09-12-2014,11,32,20
5732,24.54.12.77,/accueil/index.php,09-12-2014,11,53,11
5733,24.54.12.77,/produits/index.php,09-12-2014,11,53,52
5734,24.54.12.77,/info/index.php,09-12-2014,11,54,29
5735,24.54.12.77,/produits/index.php,09-12-2014,11,54,57
5736,24.54.12.77,/accueil/index.php,09-12-2014,11,54,59
5737,178.137.94.34,/cooperative/index.php,09-12-2014,12,43,51
5738,46.119.119.184,/cooperative/index.php,09-12-2014,12,43,51
5739,178.137.94.34,/cooperative/index.php,09-12-2014,12,43,52
5740,46.119.119.184,/cooperative/index.php,09-12-2014,12,43,52
5741,178.137.94.34,/cooperative/index.php,09-12-2014,12,43,53
5742,46.119.119.184,/cooperative/index.php,09-12-2014,12,43,55
5743,24.142.95.226,/accueil/index.php,09-12-2014,12,49,41
5744,24.142.95.226,/produits/index.php,09-12-2014,12,49,59
5745,24.142.95.226,/partenaires/index.php,09-12-2014,12,50,32
5746,24.142.95.226,/produits/index.php,09-12-2014,12,54,29
5747,72.78.239.104,/accueil/index.php,09-12-2014,13,51,50
5748,66.249.75.164,/accueil/index.php,09-12-2014,14,16,0
5749,178.137.165.25,/cooperative/index.php,09-12-2014,14,58,20
5750,178.137.165.25,/cooperative/index.php,09-12-2014,14,58,21
5751,178.137.165.25,/cooperative/index.php,09-12-2014,14,58,22
5752,82.246.208.250,/produits/index.php,09-12-2014,16,29,38
5753,82.246.208.250,/produits/index.php,09-12-2014,16,29,49
5754,79.146.109.52,/produits/index.php,09-12-2014,17,51,25
5755,79.146.109.52,/produits/index.php,09-12-2014,17,52,13
5756,79.146.109.52,/produits/index.php,09-12-2014,17,53,26
5757,79.146.109.52,/produits/index.php,09-12-2014,17,58,35
5758,109.120.157.179,/cooperative/index.php,09-12-2014,18,18,7
5759,109.120.157.179,/cooperative/index.php,09-12-2014,18,18,8
5760,109.120.157.179,/cooperative/index.php,09-12-2014,18,18,9
5761,46.119.119.184,/cooperative/index.php,09-12-2014,20,34,7
5762,46.119.119.184,/cooperative/index.php,09-12-2014,20,34,8
5763,46.119.119.184,/cooperative/index.php,09-12-2014,20,34,9
5764,184.151.111.116,/accueil/index.php,09-12-2014,23,0,21
5765,184.151.111.116,/partenaires/index.php,09-12-2014,23,0,44
5766,184.151.111.116,/info/index.php,09-12-2014,23,0,59
5767,184.151.111.116,/presse/index.php,09-12-2014,23,1,42
5768,184.151.111.116,/info/index.php,09-12-2014,23,1,58
5769,184.151.111.116,/partenaires/index.php,09-12-2014,23,2,16
5770,184.151.111.116,/accueil/index.php,09-12-2014,23,2,16
5771,23.102.51.216,/accueil/index.php,09-12-2014,23,23,8
5772,66.249.75.164,/accueil/index.php,09-12-2014,23,40,47
5773,66.249.69.2,/accueil/index.php,09-12-2014,23,40,55
5774,66.249.75.196,/info/index.php,09-12-2014,23,40,59
5775,66.249.75.180,/presse/index.php,09-12-2014,23,41,7
5776,66.249.75.164,/produits/index.php,09-12-2014,23,41,17
5777,66.249.75.164,/cooperative/index.php,09-12-2014,23,41,27
5778,66.249.75.164,/partenaires/index.php,09-12-2014,23,41,38
5779,64.246.161.42,/accueil/index.php,10-12-2014,3,25,17
5780,157.55.39.109,/accueil/index.php,10-12-2014,4,30,24
5781,216.163.188.230,/info/index.php,10-12-2014,5,20,49
5782,24.138.80.51,/accueil/index.php,10-12-2014,8,31,13
5783,24.138.80.51,/info/index.php,10-12-2014,8,31,38
5784,24.138.80.51,/partenaires/index.php,10-12-2014,8,32,4
5785,91.207.8.46,/cooperative/index.php,10-12-2014,8,40,44
5786,91.207.8.46,/cooperative/index.php,10-12-2014,8,40,45
5787,91.207.8.46,/cooperative/index.php,10-12-2014,8,40,46
5788,142.41.247.10,/accueil/index.php,10-12-2014,9,44,3
5789,142.41.247.10,/info/index.php,10-12-2014,9,44,58
5790,142.41.247.10,/produits/index.php,10-12-2014,9,46,53
5791,142.41.247.10,/produits/index.php,10-12-2014,9,47,32
5792,66.119.131.101,/info/index.php,10-12-2014,10,47,21
5793,184.154.36.167,/accueil/index.php,10-12-2014,11,32,13
5794,184.154.36.167,/partenaires/index.php,10-12-2014,11,32,14
5795,184.154.36.167,/info/index.php,10-12-2014,11,32,14
5796,184.154.36.167,/cooperative/index.php,10-12-2014,11,32,15
5797,184.154.36.167,/presse/index.php,10-12-2014,11,32,15
5798,184.154.36.167,/produits/index.php,10-12-2014,11,32,16
5799,184.154.36.167,/produits//index.php,10-12-2014,11,32,17
5800,184.154.36.167,/produits/index.php,10-12-2014,11,32,18
5801,184.154.36.167,/info/index.php,10-12-2014,11,32,19
5802,184.154.36.167,/info/index.php,10-12-2014,11,32,20
5803,161.216.175.180,/accueil/index.php,10-12-2014,11,46,53
5804,161.216.175.180,/produits/index.php,10-12-2014,11,47,26
5805,161.216.175.180,/info/index.php,10-12-2014,11,48,12
5806,162.222.146.32,/accueil/index.php,10-12-2014,12,30,25
5807,162.222.146.32,/accueil/index.php,10-12-2014,12,30,33
5808,66.249.69.2,/accueil/index.php,10-12-2014,12,31,13
5809,162.222.146.32,/produits/index.php,10-12-2014,12,32,6
5810,162.222.146.32,/produits/index.php,10-12-2014,12,32,27
5811,162.222.146.32,/produits/index.php,10-12-2014,12,33,28
5812,162.222.146.32,/partenaires/index.php,10-12-2014,12,34,3
5813,162.222.146.32,/partenaires/index.php,10-12-2014,12,34,17
5814,24.138.80.51,/partenaires/index.php,10-12-2014,13,54,15
5815,178.137.165.25,/cooperative/index.php,10-12-2014,14,3,8
5816,178.137.165.25,/cooperative/index.php,10-12-2014,14,3,9
5817,178.137.165.25,/cooperative/index.php,10-12-2014,14,3,10
5818,46.119.119.184,/cooperative/index.php,10-12-2014,14,7,41
5819,46.119.119.184,/cooperative/index.php,10-12-2014,14,7,42
5820,46.119.119.184,/cooperative/index.php,10-12-2014,14,7,43
5821,66.249.75.196,/accueil/index.php,10-12-2014,15,26,3
5822,66.249.69.2,/accueil/index.php,10-12-2014,15,41,1
5823,24.54.12.117,/accueil/index.php,10-12-2014,15,49,3
5824,24.54.12.117,/info/index.php,10-12-2014,15,49,17
5825,24.54.17.35,/accueil/index.php,10-12-2014,16,5,46
5826,24.226.236.156,/accueil/index.php,10-12-2014,16,12,37
5827,24.54.17.35,/accueil/index.php,10-12-2014,16,13,41
5828,24.54.17.35,/cooperative/index.php,10-12-2014,16,13,55
5829,24.54.17.35,/partenaires/index.php,10-12-2014,16,16,3
5830,24.54.17.35,/presse/index.php,10-12-2014,16,17,32
5831,24.54.17.35,/info/index.php,10-12-2014,16,17,58
5832,66.249.75.196,/accueil/index.php,10-12-2014,16,56,27
5833,82.193.99.33,/cooperative/index.php,10-12-2014,19,39,39
5834,82.193.99.33,/cooperative/index.php,10-12-2014,19,39,39
5835,82.193.99.33,/cooperative/index.php,10-12-2014,19,39,40
5836,207.96.217.43,/accueil/index.php,10-12-2014,20,2,23
5837,66.249.75.196,/accueil/index.php,10-12-2014,20,2,39
5838,207.96.217.43,/produits/index.php,10-12-2014,20,2,42
5839,207.96.217.43,/info/index.php,10-12-2014,20,3,26
5840,66.249.69.17,/accueil/index.php,10-12-2014,20,52,29
5841,178.137.165.25,/cooperative/index.php,10-12-2014,21,9,43
5842,178.137.165.25,/cooperative/index.php,10-12-2014,21,9,44
5843,178.137.165.25,/cooperative/index.php,10-12-2014,21,9,45
5844,24.54.6.49,/accueil/index.php,10-12-2014,21,11,24
5845,24.54.14.122,/accueil/index.php,10-12-2014,21,25,26
5846,24.54.14.122,/cooperative/index.php,10-12-2014,21,25,41
5847,157.55.39.109,/partenaires/index.php,10-12-2014,22,46,5
5848,157.55.39.109,/info/index.php,10-12-2014,22,46,5
5849,157.55.39.109,/accueil/index.php,10-12-2014,22,46,5
5850,207.46.13.135,/cooperative/index.php,10-12-2014,22,46,9
5851,157.55.39.75,/presse/index.php,10-12-2014,22,46,29
5852,66.249.75.196,/presse/index.php,10-12-2014,23,43,48
5853,66.249.69.2,/info/index.php,10-12-2014,0,28,53
5854,66.249.75.196,/produits/index.php,10-12-2014,1,13,17
5855,66.249.69.2,/cooperative/index.php,10-12-2014,1,20,14
5856,66.249.75.180,/cooperative/index.php,10-12-2014,2,45,25
5857,66.249.75.180,/accueil/index.php,10-12-2014,2,45,59
5858,66.249.69.241,/produits/index.php,10-12-2014,2,50,22
5859,66.249.75.196,/partenaires/index.php,11-12-2014,3,44,31
5860,195.242.218.133,/cooperative/index.php,11-12-2014,4,47,45
5861,195.242.218.133,/cooperative/index.php,11-12-2014,4,47,46
5862,195.242.218.133,/cooperative/index.php,11-12-2014,4,47,51
5863,157.55.39.109,/info/index.php,11-12-2014,6,26,16
5864,66.249.75.180,/presse/index.php,11-12-2014,6,56,38
5865,24.54.12.117,/info/index.php,11-12-2014,8,16,50
5866,157.99.53.47,/produits/index.php,11-12-2014,8,30,36
5867,157.99.53.47,/produits/index.php,11-12-2014,8,30,42
5868,192.99.40.137,/accueil/index.php,11-12-2014,8,49,24
5869,66.249.75.164,/produits/index.php,11-12-2014,9,36,45
5870,69.156.8.41,/info/index.php,11-12-2014,9,49,27
5871,66.249.75.180,/cooperative/index.php,11-12-2014,10,30,13
5872,66.249.75.180,/partenaires/index.php,11-12-2014,10,38,52
5873,207.46.13.135,/accueil/index.php,11-12-2014,11,3,22
5874,184.154.36.166,/accueil/index.php,11-12-2014,11,30,18
5875,184.154.36.166,/partenaires/index.php,11-12-2014,11,30,20
5876,184.154.36.166,/info/index.php,11-12-2014,11,30,21
5877,184.154.36.166,/cooperative/index.php,11-12-2014,11,30,22
5878,184.154.36.166,/presse/index.php,11-12-2014,11,30,23
5879,184.154.36.166,/produits/index.php,11-12-2014,11,30,24
5880,184.154.36.166,/produits//index.php,11-12-2014,11,30,25
5881,184.154.36.166,/produits/index.php,11-12-2014,11,30,25
5882,184.154.36.166,/info/index.php,11-12-2014,11,30,27
5883,184.154.36.166,/info/index.php,11-12-2014,11,30,28
5884,66.249.75.196,/accueil/index.php,11-12-2014,11,49,55
5885,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,40
5886,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,40
5887,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,41
5888,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,41
5889,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,41
5890,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,42
5891,46.119.119.184,/cooperative/index.php,11-12-2014,12,20,42
5892,70.48.117.237,/accueil/index.php,11-12-2014,12,54,1
5893,70.48.117.237,/cooperative/index.php,11-12-2014,12,54,17
5894,70.48.117.237,/produits/index.php,11-12-2014,12,54,21
